Page URL,Content Type,Match Detail,Context
https://www.uagc.edu/success/degree/bs-nursing-v5,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/degree/bs-nursing-v5,Phrase,classes last,"n required by the Alabama Board of Nursing to enter the practice. www.abn.alabama.gov . * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/degree/ma-health-care-administration-v5,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/degree/ma-health-care-administration-v5,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/degree/ms-health-information-analytics-v5,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/degree/ms-health-information-analytics-v5,Phrase,classes last,"aduate's application to sit for any exam for the purpose of professional certification. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/degree/master-informational-sciences-management-v5,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/degree/master-informational-sciences-management-v5,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/degree/master-public-health-v5,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/degree/master-public-health-v5,Phrase,classes last,"Health program is not accredited by the Council on Education for Public Health (CEPH). * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/degree-programs-v7?page=4,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. † The transferability of credits is subje"
https://www.uagc.edu/success/degree-programs-v7?page=4,Phrase,classes last,"plicant from obtaining licensure, certification, or employment in their field of study. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/online-degrees/doctoral/education?chat=default&page=4,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. test The University of Arizona Global Cam"
https://www.uagc.edu/online-degrees/doctoral/education?chat=default&page=4,Phrase,classes last,"raduate Student How to Transfer College Credits Should I Go Back to School as an Adult? * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/online-degrees/doctoral/human-services?chat=default&page=4,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. test The University of Arizona Global Cam"
https://www.uagc.edu/online-degrees/doctoral/human-services?chat=default&page=4,Phrase,classes last,"raduate Student How to Transfer College Credits Should I Go Back to School as an Adult? * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/online-degrees/phd/organizational-leadership?chat=default&page=4,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. test The University of Arizona Global Cam"
https://www.uagc.edu/online-degrees/phd/organizational-leadership?chat=default&page=4,Phrase,classes last,"raduate Student How to Transfer College Credits Should I Go Back to School as an Adult? * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/online-degrees/phd-doctorate/human-services?chat=default&page=4,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. test The University of Arizona Global Cam"
https://www.uagc.edu/online-degrees/phd-doctorate/human-services?chat=default&page=4,Phrase,classes last,"raduate Student How to Transfer College Credits Should I Go Back to School as an Adult? * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=0,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=0,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=1,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=1,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=2,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=2,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=3,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=3,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=5,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=5,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/programs/liberal-arts-v6?page=4,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/programs/liberal-arts-v6?page=4,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/partnerships/corporate/adp,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/partnerships/corporate/adp,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/partnerships/corporate/comcast,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ^ The transferability of credits is subje"
https://www.uagc.edu/partnerships/corporate/comcast,Phrase,classes last,"ble in all states. * Full Tuition Grant is not available for doctoral degree programs. ** Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=4,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. ** The transferability of credits is subj"
https://www.uagc.edu/success/programs/liberal-arts-v5?page=4,Phrase,classes last,"h the University of Arizona Certain degree programs may not be available in all states. * Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/node?page=70,Phrase,Doctoral capstone,"ilitary - Bachelor’s degree classes are 5 weeks, graduate degree classes are 6 weeks, and Doctoral capstone... Bachelor’s degree classes are 5 weeks, graduate degree classes are 6"
https://www.uagc.edu/node?page=72,Phrase,Doctoral capstone,"ers or grants excluding the Referral Offer, as applicable. Read more about Paid Generic - Doctoral capstone, planning, and project classes are 9 weeks. Doctoral capstone, planning,"
https://www.uagc.edu/node?chat=default&page=70,Phrase,Doctoral capstone,"ilitary - Bachelor’s degree classes are 5 weeks, graduate degree classes are 6 weeks, and Doctoral capstone... Bachelor’s degree classes are 5 weeks, graduate degree classes are 6"
https://www.uagc.edu/node?chat=default&page=72,Phrase,Doctoral capstone,"ers or grants excluding the Referral Offer, as applicable. Read more about Paid Generic - Doctoral capstone, planning, and project classes are 9 weeks. Doctoral capstone, planning,"
https://www.uagc.edu/node?page=163,Phrase,Doctoral capstone,nomic perspectives and their influence on health and human services professions. DOC 8770 Doctoral Capstone Seminar 4 Credits This seminar provides students the opportunity to appl
https://www.uagc.edu/node?page=94,Phrase,Doctoral capstone,"ngth Bachelor’s degree classes are five weeks, graduate degree classes are six weeks, and doctoral capstone, planning and project classes are nine weeks in length. Read more about"
https://www.uagc.edu/node?page=95,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. Read more about Transfer Policy The trans"
https://www.uagc.edu/node?page=95,Phrase,classes last,"s as they are subject to change. Requirements vary by state. Read more about Class Length Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/node?chat=default&page=94,Phrase,Doctoral capstone,"ngth Bachelor’s degree classes are five weeks, graduate degree classes are six weeks, and doctoral capstone, planning and project classes are nine weeks in length. Read more about"
https://www.uagc.edu/node?chat=default&page=95,Phrase,Doctoral capstone,"s last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 weeks for doctoral capstone, planning and project classes. Read more about Transfer Policy The trans"
https://www.uagc.edu/node?chat=default&page=95,Phrase,classes last,"s as they are subject to change. Requirements vary by state. Read more about Class Length Classes last 5 weeks for undergraduate programs, 6 weeks for graduate programs, and 9 week"
https://www.uagc.edu/tour,Phrase,Doctoral capstone,"duate degree classes are 5 weeks Master’s and regular doctoral degree classes are 6 weeks Doctoral capstone, planning, and project classes are 9 weeks 24/7 access on the go with mo"
